course_title,course_id,lecturer_name,related_topics,subject,level,durations,ratings,num_ratings,student,price,last_update,articles,exercise,downloadable_resources,url
"Learn Guitar Repair - Module 1, How To Maintain A Guitar",1097950,Kevin Webb,"Luthiery, Guitar, Other Music, Music",Bass Guitar,Beginner,1.5 hours,4.6,670,2622,"Rp149,000",10/2023,27,0,19,https://www.udemy.com/course/learn-guitar-repair/
Jazz Guitar For Beginners Musicians,4156536,Gabriel Felix,"Jazz Guitar, Jazz, Instruments, Music",Bass Guitar,Beginner,2.5 hours,4.1,36,1154,"Rp159,000",6/2024,0,0,8,https://www.udemy.com/course/jazz-guitar-for-beginners-musicians/
101 Blues riffs - learn how the harmonica superstars do it!,384928,Ben Hewlett,"Blues Harmonica, Harmonica, Instruments, Music",Bass Guitar,All Levels,6.5 hours,4.8,315,7505,"Rp149,000",2/2024,2,0,80,https://www.udemy.com/course/play-harmonica-riffs-like-the-blues-harp-superstars-part-1/
"Music Theory Comprehensive Complete! (Parts 1, 2, & 3)",882594,J. Anthony Allen,"Music Theory, Music Fundamentals, Music",Bass Guitar,Beginner,12 hours,4.7,23423,129118,"Rp379,000",12/2025,35,0,34,https://www.udemy.com/course/music-theory-complete/
The Easiest Fingerstyle/Chord Melody Method For Beginners,5037530,Gabriel Felix,"Fingerstyle Guitar, Guitar Chords, Instruments, Music",Bass Guitar,Beginner,2 hours,4.5,26,1644,N/A,8/2024,0,0,6,https://www.udemy.com/course/the-easiest-fingerstylechord-melody-method-for-beginners/
Master the Blues: Blues Lead Guitar & Licks Course,6212069,Erich Andreas,"Blues Guitar, Guitar, Rock Guitar, Music Techniques, Music",Bass Guitar,Beginner,4 hours,4.6,37,325,"Rp149,000",10/2024,0,0,37,https://www.udemy.com/course/master-the-blues-blues-lead-guitar-licks-course/
Build a Rock-Solid SENSE OF RHYTHM; Course for All Musicians,1617846,Alon Kuper,"Guitar, Music Fundamentals, Music",Bass Guitar,All Levels,3.5 hours,4.4,103,9020,"Rp499,000",9/2024,11,0,12,https://www.udemy.com/course/sense-of-rhythm/
The Guitar Gym,2339422,Guitar Joolz,"Guitar, Instruments, Music",Bass Guitar,All Levels,1 hour,4.7,135,6507,"Rp149,000",7/2019,0,0,0,https://www.udemy.com/course/theguitargym/
Fingerstyle Guitar Techniques | Beginner to Intermediate,4092640,Dave Connell,"Fingerstyle Guitar, Music Improvisation, Guitar, Instruments, Music",Bass Guitar,All Levels,7 hours,4.5,104,2101,"Rp149,000",2/2023,0,0,101,https://www.udemy.com/course/fingerstyleguitartechniques/
"Guitar Chords Must Knows, Hacks & Logic: Basic to Advanced",5766218,Erich Andreas,"Guitar Chords, Music Fundamentals, Music",Bass Guitar,Beginner,4.5 hours,4.9,20,446,"Rp149,000",5/2024,0,0,22,https://www.udemy.com/course/guitar-chord-must-knows-hacks-logic/
